transaction_id;platform_id;platform_name;platform_country;certificate_id;certificate_name;certificate_type;certificate_language;course_id;course_name;course_category;course_info;online_date;student_id;student_name;student_email;student_country;student_age;issue_date;certificate_fee;payment_method
752;10;DevSphere;Germany;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;334;Pedro Dubois;pedro.dubois338@yahoo.com;United States;28;31/10/2031;1339,19;PayPal
833;7;ModelWorks;India;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;5;Karen Kumar;karen.kumar709@outlook.com;Brazil;47;08/02/2034;899,45;Bank Transfer
952;50;CloudHub Academy;Ireland;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;762;David Singh;david.singh860@protonmail.com;United Kingdom;32;16/05/2021;189,21;PayPal
1013;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;481;Amina Schneider;amina.schneider245@icloud.com;United States;36;27/10/2025;846,4;Credit Card
1238;100;OriginForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;10;Data Governance Fundamentals;Data Science & AI;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";08/07/2021;296;Ana Thomas;ana.thomas858@hotmail.com;Spain;19;12/01/2026;261,05;Debit Card
1319;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;;Data Governance Fundamentals;Data Science & AI;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";08/07/2021;184;Lucas Becker;lucas.becker179@protonmail.com;India;46;21/08/2032;1400;Credit Card
1327;100;OriginForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;;ERP Systems Introduction;Technology & IT;"Prepares students to understand ERP workflows and organizational data; requires basic business process awareness.";09/11/2024;273;Barbara Moreau;barbara.moreau417@hotmail.com;Canada;51;13/02/2021;218,11;PayPal
1393;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;829;Aisha Rodrigues;aisha.rodrigues590@outlook.com;India;29;01/07/2031;622,68;PayPal
1410;6;DataCraft;Portugal;127;Supply Chain Analytics Certificate;advanced;English;5;Business Intelligence Foundations;Business & Management;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";10/07/2027;191;Jennifer Rossi;jennifer.rossi807@icloud.com;Italy;45;28/07/2031;385,13;Credit Card
1449;6;DataCraft;Portugal;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;71;Patricia Romano;patricia.romano907@gmail.com;Brazil;29;26/01/2023;59,22;Credit Card
1511;75;PeakLab;Singapore;127;Supply Chain Analytics Certificate;advanced;English;12;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;183;Patricia Wagner;patricia.wagner592@outlook.com;France;18;22/05/2025;225,09;PayPal
1537;8;Cognita Learning;France;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;917;Jennifer Brown;jennifer.brown460@icloud.com;Mexico;18;31/12/2033;440,31;Credit Card
1626;8;Cognita Learning;France;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;890;Ana Thomas;ana.thomas214@hotmail.com;Spain;36;11/02/2026;1193,28;Credit Card
1649;82;LogicPath;Germany;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;109;Ava Durand;ava.durand720@hotmail.com;Portugal;36;03/04/2021;178,66;PayPal
1683;87;FluxAcademy;United States;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;557;Hassan Müller;hassan.müller621@protonmail.com;United States;57;30/08/2025;233,62;Credit Card
1712;81;SynapseForge;United States;127;Supply Chain Analytics Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;863;Layla Thomas;layla.thomas981@yahoo.com;France;49;24/09/2021;222,01;Credit Card
1821;40;BuildAcademy;Spain;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;454;Pedro Davis;pedro.davis804@outlook.com;United States;59;11/11/2022;625,82;PayPal
1894;6;DataCraft;Portugal;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;830;Gabriel Hoffmann;gabriel.hoffmann14@gmail.com;Australia;65;12/09/2025;938,55;Credit Card
2281;58;MarketBridge;Canada;127;Supply Chain Analytics Certificate;advanced;English;;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;915;Hassan Taylor;hassan.taylor462@hotmail.com;Portugal;25;05/09/2024;262,12;Bank Transfer
2428;19;LedgerLab;Germany;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;594;Luca Bernard;luca.bernard492@outlook.com;Other;58;24/02/2025;786,13;Credit Card
2445;10;DevSphere;Germany;127;Supply Chain Analytics Certificate;advanced;English;;Financial Modeling Essentials;Finance & Accounting;"Prepares students to build simple financial models; requires spreadsheet skills and basic finance knowledge.";24/09/2026;334;Pedro Dubois;pedro.dubois338@yahoo.com;United States;28;31/10/2031;1339,19;PayPal
2476;8;Cognita Learning;France;127;Supply Chain Analytics Certificate;advanced;English;6;Cloud Computing Basics;Technology & IT;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";03/07/2027;651;Ana Bernard;ana.bernard251@outlook.com;India;24;06/03/2025;1400;PayPal
2513;97;CatalystPath;Brazil;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;145;James Santos;james.santos869@protonmail.com;Spain;42;28/03/2021;155,39;Bank Transfer
2799;2;NeuralForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;907;Lucas Meyer;lucas.meyer899@gmail.com;India;59;26/09/2025;816,73;Credit Card
2880;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;;Data Visualization with Power BI;Data Science & AI;"Prepares students to build business dashboards in Power BI; requires basic data handling skills.";16/07/2026;834;Barbara Colombo;barbara.colombo835@yahoo.com;United States;62;15/10/2025;248,16;PayPal
3023;77;ZenithWorks;Israel;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;160;Gabriel Kumar;gabriel.kumar581@yahoo.com;India;28;15/11/2023;252,55;PayPal
3115;32;CertifyPro;India;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;765;Gabriel Schmidt;gabriel.schmidt809@hotmail.com;Poland;22;24/06/2027;973,95;Credit Card
3161;81;SynapseForge;United States;127;Supply Chain Analytics Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;863;Layla Thomas;layla.thomas981@yahoo.com;France;49;24/09/2021;222,01;Credit Card
3173;81;SynapseForge;United States;127;Supply Chain Analytics Certificate;advanced;English;;Data Governance Fundamentals;Data Science & AI;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";08/07/2021;182;Susan Richard;susan.richard371@hotmail.com;United States;41;29/03/2026;212,58;PayPal
3227;50;CloudHub Academy;Ireland;127;Supply Chain Analytics Certificate;advanced;English;;Statistics for Decision Making;Data Science & AI;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";21/08/2028;363;Patricia Pereira;patricia.pereira456@yahoo.com;India;25;22/08/2024;212,2;Debit Card
3415;8;Cognita Learning;France;127;Supply Chain Analytics Certificate;advanced;English;11;Data Visualization with Power BI;Data Science & AI;"Prepares students to build business dashboards in Power BI; requires basic data handling skills.";16/07/2026;674;Jessica Jones;jessica.jones156@icloud.com;Other;64;01/10/2024;459,82;PayPal
3513;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;211;John Davis;john.davis129@yahoo.com;United States;20;18/12/2023;1274,13;Debit Card
3562;48;CognitionLab;Australia;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;351;Zara Shah;zara.shah864@protonmail.com;Poland;32;05/12/2022;240,19;PayPal
3585;7;ModelWorks;India;127;Supply Chain Analytics Certificate;advanced;English;28;Python for Business Analytics;Data Science & AI;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";07/04/2023;936;Aisha Wilson;aisha.wilson741@gmail.com;France;55;31/08/2025;632,42;Credit Card
3608;87;FluxAcademy;United States;127;Supply Chain Analytics Certificate;advanced;English;11;Data Visualization with Power BI;Data Science & AI;"Prepares students to build business dashboards in Power BI; requires basic data handling skills.";16/07/2026;124;Noah Colombo;noah.colombo158@outlook.com;India;28;09/12/2021;226,2;Bank Transfer
3667;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;134;Mohammed Ferreira;mohammed.ferreira594@protonmail.com;United Kingdom;54;26/07/2024;218,45;Bank Transfer
3697;87;FluxAcademy;United States;127;Supply Chain Analytics Certificate;advanced;English;19;Industrial IoT Fundamentals;Technology & IT;"Prepares students to understand sensors; connectivity; and monitoring systems; requires basic technical curiosity.";19/03/2026;512;Hassan Patel;hassan.patel873@outlook.com;Germany;46;25/07/2021;255,94;Credit Card
3747;2;NeuralForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;;Python for Business Analytics;Data Science & AI;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";07/04/2023;394;Jessica Miller;jessica.miller163@gmail.com;Other;50;23/08/2024;891,61;Credit Card
3828;2;NeuralForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;;Process Improvement Techniques;Business & Management;"Prepares students to improve processes using structured methods; requires analytical thinking.";01/10/2022;126;Lucas Patel;lucas.patel523@yahoo.com;Canada;20;31/12/2024;785,37;Bank Transfer
3856;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;584;Sarah Gupta;sarah.gupta673@icloud.com;Brazil;57;21/08/2027;68,62;Credit Card
3966;3;AI SkillHub;United Kingdom;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;601;Sarah Bernard;sarah.bernard977@icloud.com;Germany;22;02/02/2026;532,21;Credit Card
3977;56;BudgetHub;Germany;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;552;Maria Schneider;maria.schneider607@icloud.com;Germany;45;17/01/2026;264,5;Bank Transfer
4136;2;NeuralForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;126;Lucas Patel;lucas.patel523@yahoo.com;Canada;20;31/12/2024;785,37;Bank Transfer
4157;4;DeepLearn Institute;Canada;127;Supply Chain Analytics Certificate;advanced;English;;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;300;Richard Martins;richard.martins387@hotmail.com;Mexico;36;07/05/2024;977,1;Credit Card
4260;87;FluxAcademy;United States;127;Supply Chain Analytics Certificate;advanced;English;10;Data Governance Fundamentals;Data Science & AI;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";08/07/2021;512;Hassan Patel;hassan.patel873@outlook.com;Germany;46;25/07/2021;255,94;Credit Card
4336;15;NetForge;Sweden;127;Supply Chain Analytics Certificate;advanced;English;;Project Management Essentials;Business & Management;"Prepares students to coordinate projects and teams; requires basic organizational and communication skills.";03/03/2027;141;Maria Thomas;maria.thomas136@icloud.com;Brazil;28;09/09/2023;191,98;Credit Card
4412;75;PeakLab;Singapore;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;860;Jin Nair;jin.nair152@yahoo.com;India;62;04/10/2025;190,5;Debit Card
4417;7;ModelWorks;India;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;259;Mariana Bernard;mariana.bernard298@gmail.com;Portugal;26;03/07/2033;498,25;PayPal
4468;97;CatalystPath;Brazil;127;Supply Chain Analytics Certificate;advanced;English;;Operations Management;Business & Management;"Prepares students to optimize workflows and resources; requires basic business knowledge.";29/08/2026;198;John Leroy;john.leroy877@protonmail.com;United States;27;03/11/2023;237,26;Credit Card
4594;100;OriginForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;98;Susan Dubois;susan.dubois39@hotmail.com;Portugal;43;04/03/2022;218,15;Credit Card
4610;3;AI SkillHub;United Kingdom;127;Supply Chain Analytics Certificate;advanced;English;;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;895;Zara Santos;zara.santos983@icloud.com;Australia;41;26/01/2029;1251,5;Credit Card
4742;50;CloudHub Academy;Ireland;127;Supply Chain Analytics Certificate;advanced;English;5;Business Intelligence Foundations;Business & Management;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";10/07/2027;762;David Singh;david.singh860@protonmail.com;United Kingdom;32;16/05/2021;189,21;PayPal
4887;87;FluxAcademy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;780;Ahmed Bruno;ahmed.bruno746@protonmail.com;United States;47;19/04/2022;218,61;PayPal
4927;3;AI SkillHub;United Kingdom;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;413;Sofia Ricci;sofia.ricci52@protonmail.com;Portugal;36;31/12/2021;704,68;Credit Card
4963;97;CatalystPath;Brazil;127;Supply Chain Analytics Certificate;advanced;English;19;Industrial IoT Fundamentals;Technology & IT;"Prepares students to understand sensors; connectivity; and monitoring systems; requires basic technical curiosity.";19/03/2026;198;John Leroy;john.leroy877@protonmail.com;United States;27;03/11/2023;237,26;Credit Card
5118;8;Cognita Learning;France;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;890;Ana Thomas;ana.thomas214@hotmail.com;Spain;36;11/02/2026;1193,28;Credit Card
5157;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Python for Business Analytics;Data Science & AI;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";07/04/2023;807;Jennifer Bianchi;jennifer.bianchi398@yahoo.com;France;53;06/12/2030;732,06;Credit Card
5209;7;ModelWorks;India;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;172;Liam Wagner;liam.wagner372@outlook.com;Brazil;29;07/10/2025;642,34;Credit Card
5251;7;ModelWorks;India;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;297;Joseph Brown;joseph.brown236@gmail.com;Brazil;36;23/04/2032;830,54;Credit Card
5290;87;FluxAcademy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Data Visualization with Power BI;Data Science & AI;"Prepares students to build business dashboards in Power BI; requires basic data handling skills.";16/07/2026;124;Noah Colombo;noah.colombo158@outlook.com;India;28;09/12/2021;226,2;Bank Transfer
5351;93;ProximaAcademy;India;127;Supply Chain Analytics Certificate;advanced;English;;Operations Management;Business & Management;"Prepares students to optimize workflows and resources; requires basic business knowledge.";29/08/2026;821;Robert Colombo;robert.colombo397@yahoo.com;United States;31;24/02/2025;268,01;Bank Transfer
5386;100;OriginForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;10;Data Governance Fundamentals;Data Science & AI;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";08/07/2021;296;Ana Thomas;ana.thomas858@hotmail.com;Spain;19;12/01/2026;261,05;Debit Card
5440;58;MarketBridge;Canada;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;537;Ahmed Martins;ahmed.martins365@icloud.com;Spain;47;14/06/2025;174,91;PayPal
5441;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;864;Layla Alves;layla.alves214@protonmail.com;Other;28;22/03/2031;196,34;Credit Card
5510;6;DataCraft;Portugal;127;Supply Chain Analytics Certificate;advanced;English;9;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;886;Tiago Ricci;tiago.ricci443@protonmail.com;France;32;19/08/2024;229,22;PayPal
5578;87;FluxAcademy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;124;Noah Colombo;noah.colombo158@outlook.com;India;28;09/12/2021;226,2;Bank Transfer
5611;36;ApexEngineering;South Korea;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;665;Wei Moreau;wei.moreau499@icloud.com;United States;26;01/04/2027;99,63;PayPal
5627;3;AI SkillHub;United Kingdom;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;769;Elizabeth Silva;elizabeth.silva314@outlook.com;Canada;47;14/01/2026;858,75;Credit Card
5655;87;FluxAcademy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;473;Jessica Costa;jessica.costa600@hotmail.com;France;33;17/09/2022;168,6;Credit Card
5709;6;DataCraft;Portugal;127;Supply Chain Analytics Certificate;advanced;English;;HR Analytics;Data Science & AI;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";14/09/2027;830;Gabriel Hoffmann;gabriel.hoffmann14@gmail.com;Australia;65;12/09/2025;938,55;Credit Card
5849;50;CloudHub Academy;Ireland;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;756;Gabriel Pillai;gabriel.pillai673@outlook.com;Portugal;29;13/10/2021;238,14;PayPal
5872;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;49;Tiago Mehta;tiago.mehta301@protonmail.com;France;63;28/11/2033;941,15;Credit Card
5913;100;OriginForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;;Digital Marketing Analytics;Data Science & AI;"Prepares students to measure campaign performance and customer behavior; requires basic marketing concepts.";22/04/2026;98;Susan Dubois;susan.dubois39@hotmail.com;Portugal;43;04/03/2022;218,15;Credit Card
6093;16;TechBridge;India;127;Supply Chain Analytics Certificate;advanced;English;;Python for Business Analytics;Data Science & AI;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";07/04/2023;347;Richard Hoffmann;richard.hoffmann933@icloud.com;Germany;64;14/11/2030;485,6;PayPal
6098;100;OriginForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;273;Barbara Moreau;barbara.moreau417@hotmail.com;Canada;51;13/02/2021;218,11;PayPal
6238;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Python for Business Analytics;Data Science & AI;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";07/04/2023;807;Jennifer Bianchi;jennifer.bianchi398@yahoo.com;France;53;06/12/2030;732,06;Credit Card
6303;77;ZenithWorks;Israel;127;Supply Chain Analytics Certificate;advanced;English;;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;160;Gabriel Kumar;gabriel.kumar581@yahoo.com;India;28;15/11/2023;252,55;PayPal
6669;2;NeuralForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;8;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;241;Jessica Santos;jessica.santos637@icloud.com;Australia;36;12/11/2029;774,9;Credit Card
6687;43;NeuronHub;United Kingdom;127;Supply Chain Analytics Certificate;advanced;English;9;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;346;Olivia Sharma;olivia.sharma541@outlook.com;Australia;43;21/01/2022;254,6;Credit Card
6768;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;12;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;446;Elizabeth Smith;elizabeth.smith125@protonmail.com;India;41;30/06/2025;416,16;Credit Card
6897;3;AI SkillHub;United Kingdom;127;Supply Chain Analytics Certificate;advanced;English;;Cloud Computing Basics;Technology & IT;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";03/07/2027;29;Mohammed Leroy;mohammed.leroy621@icloud.com;India;63;28/10/2025;1080,92;PayPal
6958;22;AgileWorks;United States;127;Supply Chain Analytics Certificate;advanced;English;;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;437;João Williams;joão.williams873@hotmail.com;Canada;52;18/01/2030;63,23;PayPal
7086;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;277;Jin Moreau;jin.moreau31@gmail.com;Portugal;64;23/09/2023;751,06;Credit Card
7238;24;ScrumForge;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;672;Wei Sharma;wei.sharma586@hotmail.com;United Kingdom;29;11/04/2035;250;PayPal
7322;34;SystemsLab;United States;127;Supply Chain Analytics Certificate;advanced;English;6;Cloud Computing Basics;Technology & IT;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";03/07/2027;665;Wei Moreau;wei.moreau499@icloud.com;United States;26;16/04/2022;975,76;PayPal
7326;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;834;Barbara Colombo;barbara.colombo835@yahoo.com;United States;62;15/10/2025;248,16;PayPal
7395;11;ByteForge;United Kingdom;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;257;John Martin;john.martin431@hotmail.com;India;29;01/01/2026;1007,68;Credit Card
7491;7;ModelWorks;India;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;857;Richard Kumar;richard.kumar799@icloud.com;Mexico;37;17/07/2033;1123,42;Credit Card
7605;26;StrategyLab;France;127;Supply Chain Analytics Certificate;advanced;English;19;Industrial IoT Fundamentals;Technology & IT;"Prepares students to understand sensors; connectivity; and monitoring systems; requires basic technical curiosity.";19/03/2026;734;Mariana Wagner;mariana.wagner365@protonmail.com;Germany;60;01/06/2025;225,64;Credit Card
7644;48;CognitionLab;Australia;127;Supply Chain Analytics Certificate;advanced;English;33;Statistics for Decision Making;Data Science & AI;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";21/08/2028;670;Patricia Oliveira;patricia.oliveira974@protonmail.com;South Africa;55;21/03/2026;269,73;Bank Transfer
7674;6;DataCraft;Portugal;127;Supply Chain Analytics Certificate;advanced;English;5;Business Intelligence Foundations;Business & Management;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";10/07/2027;191;Jennifer Rossi;jennifer.rossi807@icloud.com;Italy;45;28/07/2031;385,13;Credit Card
7680;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;440;Liam Brown;liam.brown476@outlook.com;Other;57;15/12/2025;1204,64;Bank Transfer
7842;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;173;Fatima Davis;fatima.davis788@protonmail.com;United Kingdom;50;10/08/2026;807,26;Credit Card
7871;4;DeepLearn Institute;Canada;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;875;Susan Alves;susan.alves24@yahoo.com;United States;18;05/12/2028;596,04;Credit Card
